# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_2	tRNA	3825366	3825442	+	AJMLCG_03862	84.4	-	-	-	-	-
contig_2	tRNA	3825490	3825564	+	AJMLCG_03863	70.8	-	-	-	-	-
contig_2	tRNA	3825602	3825676	+	AJMLCG_03864	70.8	-	-	-	-	-
contig_2	cds	3825830	3827005	-	AJMLCG_03865	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75728
contig_2	cds	3827151	3828575	+	AJMLCG_03866	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEI1
contig_2	cds	3828689	3829768	+	AJMLCG_03867	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A485JIG2
contig_2	cds	3829765	3830232	+	AJMLCG_03868	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A898
contig_2	cds	3830322	3831200	+	AJMLCG_03869	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE78
contig_2	cds	3831225	3832763	+	AJMLCG_03870	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23930
contig_2	cds	3833129	3834109	+	AJMLCG_03871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CE57
contig_2	cds	3834359	3835267	+	AJMLCG_03872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37902
contig_2	ncRNA	3835263	3835425	+	AJMLCG_03873	174.8	3.8e-31	-	-	-	RFAM:RF00369
contig_2	cds	3835437	3836177	+	AJMLCG_03874	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AER3
contig_2	cds	3836177	3836851	+	AJMLCG_03875	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AER5
contig_2	cds	3836851	3837576	+	AJMLCG_03876	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAG3
contig_2	cds	3837694	3838629	+	AJMLCG_03877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P41409
contig_2	cds	3838713	3840383	+	AJMLCG_03878	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77319
contig_2	cds	3840443	3841894	-	AJMLCG_03879	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77359
contig_2	cds	3841891	3842598	-	AJMLCG_03880	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77427
contig_2	cds	3842700	3843254	+	AJMLCG_03881	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77296
contig_2	cds	3843264	3844691	-	AJMLCG_03882	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77381
contig_2	cds	3844688	3845395	-	AJMLCG_03883	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77627
contig_2	cds	3845559	3846536	+	AJMLCG_03884	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77234
contig_2	cds	3846606	3847088	-	AJMLCG_03885	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAT9
contig_2	cds	3847323	3849905	+	AJMLCG_03886	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07813
contig_2	cds	3849920	3850501	+	AJMLCG_03887	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADC1
contig_2	cds	3850501	3851532	+	AJMLCG_03888	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P28630
contig_2	cds	3851534	3852175	+	AJMLCG_03889	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A752
contig_2	cds	3852199	3852810	+	AJMLCG_03890	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P52086
contig_2	cds	3853070	3853387	+	AJMLCG_03891	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAT6
contig_2	cds	3853391	3853858	+	AJMLCG_03892	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8I8
contig_2	cds	3853889	3855790	+	AJMLCG_03893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AD65
contig_2	cds	3855793	3856905	+	AJMLCG_03894	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABG7
contig_2	cds	3856916	3858004	+	AJMLCG_03895	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P10100
contig_2	cds	3858071	3859354	+	AJMLCG_03896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEB2
contig_2	cds	3859464	3859727	+	AJMLCG_03897	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8J4
contig_2	cds	3859828	3860469	+	AJMLCG_03898	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60720
contig_2	cds	3860728	3861681	+	AJMLCG_03899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30979
contig_2	cds	3861890	3862855	+	AJMLCG_03900	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60716
contig_2	cds	3862956	3863159	-	AJMLCG_03901	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A843
contig_2	cds	3863288	3863851	-	AJMLCG_03902	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P58054
contig_2	cds	3863848	3864075	-	AJMLCG_03903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DP63
contig_2	cds	3864168	3864551	+	AJMLCG_03904	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37002
contig_2	ncRNA-region	3864557	3864984	-	-	122.0	3.8e-14	-	-	-	RFAM:RF01766
contig_2	cds	3864605	3864814	-	AJMLCG_03905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A972
contig_2	cds	3864989	3865549	-	AJMLCG_03906	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37001
contig_2	cds	3866138	3867523	+	AJMLCG_03907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABP3
contig_2	cds	3867564	3868244	-	AJMLCG_03908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEF4
contig_2	cds	3868213	3869871	-	AJMLCG_03909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77510
contig_2	cds	3870250	3871308	+	AJMLCG_03910	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77390
contig_2	cds	3871323	3871619	+	AJMLCG_03911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69330
contig_2	cds	3871616	3872524	+	AJMLCG_03912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9I1
contig_2	cds	3872535	3874067	+	AJMLCG_03913	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75726
contig_2	cds	3874071	3874622	+	AJMLCG_03914	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6G5
contig_2	cds	3874597	3875475	+	AJMLCG_03915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77231
contig_2	cds	3875526	3876989	+	AJMLCG_03916	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE74
contig_2	cds	3877103	3877909	+	AJMLCG_03917	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21338
contig_2	ncRNA-region	3877985	3878093	+	-	124.8	2.9e-21	-	-	-	RFAM:RF01771
contig_2	cds	3878139	3878549	+	AJMLCG_03918	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFW4
contig_2	cds	3878687	3878776	+	AJMLCG_03919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DPN4
contig_2	cds	3878780	3880018	-	AJMLCG_03920	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77316
contig_2	cds	3880239	3880667	+	AJMLCG_03921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P39177
contig_2	cds	3880788	3882383	-	AJMLCG_03922	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P35340
contig_2	cds	3882598	3883161	-	AJMLCG_03923	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE08
contig_2	cds	3883533	3884279	+	AJMLCG_03924	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77202
contig_2	cds	3884488	3885390	+	AJMLCG_03925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77746
contig_2	cds	3885537	3886757	+	AJMLCG_03926	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77216
contig_2	cds	3886730	3887359	+	AJMLCG_03927	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77174
contig_2	cds	3887360	3888520	-	AJMLCG_03928	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77806
contig_2	cds	3888629	3889717	+	AJMLCG_03929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45579
contig_2	cds	3889727	3889924	-	AJMLCG_03930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAS9
contig_2	cds	3890107	3892212	-	AJMLCG_03931	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P15078
contig_2	cds	3892393	3892806	-	AJMLCG_03932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8Y8
contig_2	cds	3892809	3893555	-	AJMLCG_03933	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P15047
contig_2	cds	3893555	3894412	-	AJMLCG_03934	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ADI4
contig_2	cds	3894426	3895961	-	AJMLCG_03935	1005.0	0.0	1.049	0.844	0.953	UniRef:UniRef90_P10378
contig_2	cds	3895971	3897146	-	AJMLCG_03936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEJ2
contig_2	cds	3897521	3898477	+	AJMLCG_03937	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEL6
contig_2	cds	3898481	3899731	-	AJMLCG_03938	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P24077
contig_2	cds	3899842	3900846	+	AJMLCG_03939	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23876
contig_2	cds	3900843	3901835	+	AJMLCG_03940	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23877
contig_2	cds	3901832	3902647	+	AJMLCG_03941	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23878
contig_2	cds	3902644	3903777	-	AJMLCG_03942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P26266
contig_2	cds	3903993	3907874	-	AJMLCG_03943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P11454
contig_2	cds	3907871	3908089	-	AJMLCG_03944	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P18393
contig_2	cds	3908092	3909294	-	AJMLCG_03945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P13039
contig_2	cds	3909537	3911777	+	AJMLCG_03946	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P05825
contig_2	ncRNA	3911852	3911893	+	AJMLCG_03947	40.6	5.7e-05	-	-	-	RFAM:RF02751
contig_2	cds	3912691	3912831	-	AJMLCG_03948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B1IKF1
contig_2	cds	3912854	3913966	-	AJMLCG_03949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CF91
contig_2	cds	3914043	3914294	-	AJMLCG_03950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77091
contig_2	ncRNA	3914187	3914342	-	AJMLCG_03951	84.5	2.1e-13	-	-	-	RFAM:RF01794
contig_2	cds	3914648	3915766	+	AJMLCG_03952	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77213
contig_2	cds	3915832	3916080	+	AJMLCG_03953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77506
contig_2	cds	3916145	3916513	+	AJMLCG_03954	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAT2
contig_2	cds	3916607	3917260	+	AJMLCG_03955	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P38489
contig_2	cds	3917368	3918615	+	AJMLCG_03956	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAT4
contig_2	cds	3918696	3920072	-	AJMLCG_03957	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P24207
contig_2	cds	3920174	3923317	-	AJMLCG_03958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P38054
contig_2	cds	3923329	3924552	-	AJMLCG_03959	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77239
contig_2	cds	3924568	3924900	-	AJMLCG_03960	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77239
contig_2	cds	3925058	3926431	-	AJMLCG_03961	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77211
contig_2	cds	3926588	3927271	+	AJMLCG_03962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACZ8
contig_2	cds	3927261	3928703	+	AJMLCG_03963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77485
contig_2	cds	3928853	3931090	+	AJMLCG_03964	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFA5
contig_2	cds	3931077	3934049	+	AJMLCG_03965	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P31600
contig_2	cds	3934050	3934940	+	AJMLCG_03966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37325
contig_2	cds	3935123	3935884	+	AJMLCG_03967	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P10805
contig_2	tRNA	3935930	3936024	-	AJMLCG_03968	31.7	-	-	-	-	-
contig_2	cds	3936398	3937351	+	AJMLCG_03969	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P09169
contig_2	cds	3937601	3938350	-	AJMLCG_03970	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P05052
contig_2	cds	3938971	3939156	-	AJMLCG_03971	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77087
contig_2	cds	3939448	3939879	+	AJMLCG_03972	280.0	4.4e-95	1.0	0.841	0.979	UniRef:UniRef90_UPI001FCEDF27
contig_2	cds	3939934	3940677	-	AJMLCG_03973	452.0	2.1e-160	0.899	0.949	1.0	UniRef:UniRef90_P77699
contig_2	ncRNA	3939977	3940175	-	AJMLCG_03974	227.9	1.4e-29	-	-	-	RFAM:RF02111
contig_2	cds	3940652	3941197	-	AJMLCG_03975	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P31062
contig_2	cds	3941945	3942151	-	AJMLCG_03976	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64435
contig_2	cds	3942437	3942847	+	AJMLCG_03977	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77598
contig_2	cds	3943138	3943431	+	AJMLCG_03978	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77330
contig_2	cds	3943463	3943924	-	AJMLCG_03979	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75719
contig_2	cds	3943921	3944418	-	AJMLCG_03980	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P78285
contig_2	cds	3944418	3944633	-	AJMLCG_03981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9R2
contig_2	cds	3945206	3946273	+	AJMLCG_03982	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006A61CF3
contig_2	cds	3946314	3947294	+	AJMLCG_03983	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CE57
contig_2	cds	3947332	3947550	-	AJMLCG_03984	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77083
contig_2	cds	3947692	3948075	-	AJMLCG_03985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q47274
contig_2	sorf	3948138	3948164	-	AJMLCG_03986	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q47273
contig_2	cds	3948161	3948298	-	AJMLCG_03987	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q47272
contig_2	cds	3948298	3948660	-	AJMLCG_03988	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG74
contig_2	cds	3948657	3948947	-	AJMLCG_03989	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P68661
contig_2	cds	3948940	3949110	-	AJMLCG_03990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q47270
contig_2	cds	3949110	3949565	-	AJMLCG_03991	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q47269
contig_2	cds	3949780	3950577	-	AJMLCG_03992	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77634
contig_2	cds	3950587	3951138	-	AJMLCG_03993	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77368
contig_2	cds	3951603	3953129	-	AJMLCG_03994	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77698
contig_2	cds	3953384	3953716	-	AJMLCG_03995	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23895
contig_2	cds	3954027	3954893	-	AJMLCG_03996	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CF79
contig_2	cds	3954890	3955189	-	AJMLCG_03997	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0CF66
contig_2	cds	3955252	3955347	-	AJMLCG_03998	-	-	-	-	-	-
contig_2	sorf	3955344	3955433	-	AJMLCG_03999	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A376X366
contig_2	cds	3955670	3955933	+	AJMLCG_04000	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75717
contig_2	cds	3956053	3957216	+	AJMLCG_04001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P24218
contig_2	tRNA	3957232	3957308	-	AJMLCG_04002	86.6	-	-	-	-	-
contig_2	cds	3957551	3958183	+	AJMLCG_04003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEL8
contig_2	cds	3958186	3958701	-	AJMLCG_04004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P38052
contig_2	cds	3958712	3959689	-	AJMLCG_04005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A377F913
contig_2	cds	3959731	3962334	-	AJMLCG_04006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77468
contig_2	cds	3962365	3963057	-	AJMLCG_04007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77249
contig_2	cds	3963277	3963819	-	AJMLCG_04008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABW5
contig_2	cds	3964290	3965156	+	AJMLCG_04009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P24186
contig_2	cds	3965158	3965370	+	AJMLCG_04010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAS8
contig_2	cds	3965478	3965999	+	AJMLCG_04011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45570
contig_2	cds	3966035	3967420	-	AJMLCG_04012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P21888
contig_2	cds	3967594	3968088	+	AJMLCG_04013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23869
contig_2	cds	3968091	3968813	+	AJMLCG_04014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P43341
contig_2	cds	3968931	3969440	+	AJMLCG_04015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AG18
contig_2	cds	3969437	3970504	+	AJMLCG_04016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P09029
contig_2	cds	3970699	3971592	-	AJMLCG_04017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P37306
contig_2	cds	3971589	3972404	-	AJMLCG_04018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAS5
contig_2	cds	3972415	3973674	-	AJMLCG_04019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77129
contig_2	cds	3973684	3975351	-	AJMLCG_04020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q47208
contig_2	cds	3975668	3976717	+	AJMLCG_04021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77555
contig_2	cds	3976739	3977974	+	AJMLCG_04022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77425
contig_2	cds	3977985	3978770	+	AJMLCG_04023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75713
contig_2	ncRNA	3978777	3978843	-	AJMLCG_04024	87.7	2.9e-13	-	-	-	RFAM:RF02068
contig_2	cds	3978998	3980143	-	AJMLCG_04025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77364
contig_2	cds	3980165	3981466	-	AJMLCG_04026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77328
contig_2	cds	3981523	3982884	-	AJMLCG_04027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77671
contig_2	cds	3982944	3984398	-	AJMLCG_04028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P75712
contig_2	cds	3984567	3985445	-	AJMLCG_04029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77161
contig_2	cds	3985545	3986321	-	AJMLCG_04030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P30147
contig_2	cds	3986334	3988115	-	AJMLCG_04031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEP7
contig_2	cds	3988205	3989020	-	AJMLCG_04032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACN4
contig_2	cds	3989098	3989580	-	AJMLCG_04033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77731
contig_2	cds	3989810	3990736	+	AJMLCG_04034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACR0
contig_2	cds	3990805	3991899	+	AJMLCG_04035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33667
contig_2	cds	3992015	3992386	+	AJMLCG_04036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77688
contig_2	cds	3993131	3993391	-	AJMLCG_04037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33669
contig_2	cds	3993372	3994082	-	AJMLCG_04038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77759
contig_2	cds	3994082	3994450	-	AJMLCG_04039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P33668
contig_2	cds	3994490	3998770	-	AJMLCG_04040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16919
contig_2	cds	3999201	4001615	-	AJMLCG_04041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77504
contig_2	cds	4001612	4002298	-	AJMLCG_04042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9T8
contig_2	cds	4002299	4002892	+	AJMLCG_04043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A090LDD5
contig_2	cds	4002921	4003691	+	AJMLCG_04044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFP4
contig_2	cds	4003752	4004606	+	AJMLCG_04045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77395
contig_2	cds	4004669	4005448	-	AJMLCG_04046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77307
contig_2	cds	4005435	4006112	-	AJMLCG_04047	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77279
contig_2	cds	4006258	4007175	+	AJMLCG_04048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AA53
contig_2	cds	4007172	4007630	+	AJMLCG_04049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAS3
contig_2	cds	4007631	4008038	-	AJMLCG_04050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9G4
contig_2	cds	4008163	4009455	-	AJMLCG_04051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77400
contig_2	cds	4009458	4010390	-	AJMLCG_04052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77454
contig_2	cds	4010652	4013156	+	AJMLCG_04053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59385
contig_2	ncRNA	4013268	4013345	-	AJMLCG_04054	89.4	1.2e-13	-	-	-	RFAM:RF02564
contig_2	ncRNA	4013268	4013345	+	AJMLCG_04055	62.9	7.8e-09	-	-	-	RFAM:RF02564
contig_2	ncRNA	4013369	4013446	-	AJMLCG_04056	79.9	6.3e-12	-	-	-	RFAM:RF02564
contig_2	ncRNA	4013369	4013446	+	AJMLCG_04057	63.6	6.0e-09	-	-	-	RFAM:RF02564
contig_2	cds	4013472	4013867	-	AJMLCG_04058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A024L5X2
contig_2	cds	4013951	4014745	+	AJMLCG_04059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77301
contig_2	ncRNA	4014744	4014827	-	AJMLCG_04060	81.9	2.9e-12	-	-	-	RFAM:RF00368
contig_2	cds	4014949	4015428	+	AJMLCG_04061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAR3
contig_2	cds	4015465	4017117	-	AJMLCG_04062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07024
contig_2	cds	4017335	4018555	+	AJMLCG_04063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P52067
contig_2	cds	4018793	4020469	+	AJMLCG_04064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P39830
contig_2	ncRNA	4020507	4020584	-	AJMLCG_04065	74.3	6.6e-11	-	-	-	RFAM:RF02564
contig_2	cds	4020602	4021906	-	AJMLCG_04066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEW6
contig_2	cds	4022058	4023017	+	AJMLCG_04067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23872
contig_2	cds	4023014	4023976	-	AJMLCG_04068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23871
contig_2	cds	4024212	4024856	-	AJMLCG_04069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69441
contig_2	cds	4025037	4026911	-	AJMLCG_04070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6Z3
contig_2	cds	4027021	4027626	-	AJMLCG_04071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7H6
contig_2	cds	4027626	4027955	-	AJMLCG_04072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8B5
contig_2	cds	4028008	4029939	-	AJMLCG_04073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P06710
contig_2	ncRNA-region	4028611	4028675	-	-	96.9	1.1e-16	-	-	-	RFAM:RF00382
contig_2	cds	4030068	4030619	-	AJMLCG_04074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P69503
contig_2	cds	4030772	4031149	-	AJMLCG_04075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAR5
contig_2	cds	4031219	4031746	+	AJMLCG_04076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P23862
contig_2	cds	4031760	4031921	+	AJMLCG_04077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P45807
contig_2	cds	4032133	4035495	-	AJMLCG_04078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77338
contig_2	cds	4035623	4036270	-	AJMLCG_04079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACS9
contig_2	cds	4036412	4037605	+	AJMLCG_04080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AE06
contig_2	cds	4037628	4040777	+	AJMLCG_04081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P31224
contig_2	cds	4041323	4041697	+	AJMLCG_04082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAR0
contig_2	cds	4041723	4041941	+	AJMLCG_04083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016DCD41
contig_2	cds	4042113	4042664	+	AJMLCG_04084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77791
