#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_2	cds	3774616	3774882	+	KDBBKD_20540	minE	cell division topological specificity factor MinE	GO:0000918, GO:0005886, GO:0032955, KEGG:K03608, RefSeq:WP_001185665.1, SO:0001217, UniParc:UPI000012F134, UniRef:UniRef100_A7ZKU5, UniRef:UniRef50_Q5E445, UniRef:UniRef90_A4WBG2
contig_2	cds	3776233	3776517	+	KDBBKD_20545	ymgG	UPF0757 protein YmgG	RefSeq:WP_001304448.1, SO:0001217, UniParc:UPI0000168082, UniRef:UniRef100_A7ZKU1, UniRef:UniRef50_B7LJT2, UniRef:UniRef90_A7ZKU1
contig_2	cds	3776527	3776856	+	KDBBKD_20550	ymgD	Uncharacterized protein YmgD	GO:0030288, RefSeq:WP_001295611.1, SO:0001217, UniParc:UPI0000683E66, UniRef:UniRef100_P0AB47, UniRef:UniRef50_P0AB47, UniRef:UniRef90_P0AB47
contig_2	cds	3776939	3777955	-	KDBBKD_20555		Autotransporter domain-containing protein	SO:0001217, UniParc:UPI00000D30EE, UniRef:UniRef100_A0A024L4K0, UniRef:UniRef50_Q31ZL5, UniRef:UniRef90_A0A827ISV3
contig_2	cds	3778040	3779560	-	KDBBKD_20560		autotransporter outer membrane beta-barrel domain-containing protein	RefSeq:WP_001301095.1, SO:0001217, UniParc:UPI00000D30ED, UniRef:UniRef100_A0A024L3Z9, UniRef:UniRef50_A0A376IVX4, UniRef:UniRef90_A0A376IVX4
contig_2	cds	3779960	3780178	-	KDBBKD_20565	ymgF	Inner membrane protein YmgF	GO:0000935, GO:0005886, GO:0007049, GO:0016021, GO:0051301, RefSeq:WP_001065861.1, SO:0001217, UniParc:UPI000013B9C6, UniRef:UniRef100_P58034, UniRef:UniRef50_P58034, UniRef:UniRef90_P58034
contig_2	cds	3780310	3781833	-	KDBBKD_20570	pdeG	putative cyclic di-GMP phosphodiesterase PdeG	COG:COG2200, COG:T, EC:3.1.4.52, GO:0005886, GO:0016021, GO:0071111, KEGG:K21090, RefSeq:WP_001246499.1, SO:0001217, UniParc:UPI000013A690, UniRef:UniRef100_P75995, UniRef:UniRef50_P75995, UniRef:UniRef90_P75995
contig_2	cds	3782165	3782413	-	KDBBKD_20575	ymgC	Uncharacterized protein YmgC	GO:0044010, RefSeq:WP_001065752.1, SO:0001217, UniParc:UPI000013B9C4, UniRef:UniRef100_P75994, UniRef:UniRef50_P75994, UniRef:UniRef90_P75994
contig_2	cds	3782526	3782792	-	KDBBKD_20580	ymgB	biofilm/acid-resistance regulator AriR	GO:0003677, GO:0071468, KEGG:K21976, NCBIProtein:AAC74250.1, RefSeq:WP_000888772.1, SO:0001217, UniParc:UPI000013B9C3, UniRef:UniRef100_A7ZKT2, UniRef:UniRef50_A7ZKT2, UniRef:UniRef90_A7ZKT2
contig_2	cds	3783136	3783372	-	KDBBKD_20585	ycgZ	regulatory protein YcgZ	GO:0045892, GO:0071468, KEGG:K21974, RefSeq:WP_000554140.1, SO:0001217, UniParc:UPI000013A6A2, UniRef:UniRef100_P75991, UniRef:UniRef50_P75991, UniRef:UniRef90_P75991
contig_2	cds	3783686	3784897	+	KDBBKD_20590	bluF	blue light-responsive regulator BluF	COG:COG2200, COG:T, GO:0009637, GO:0009882, GO:0043433, GO:0050660, GO:0071949, RefSeq:WP_001299269.1, SO:0001217, UniParc:UPI000013A68F, UniRef:UniRef100_P75990, UniRef:UniRef50_P75990, UniRef:UniRef90_P75990
contig_2	cds	3785102	3785833	+	KDBBKD_20595	bluR	DNA-binding transcriptional repressor BluR	COG:COG0789, COG:K, GO:0003677, GO:0003700, GO:0045892, RefSeq:WP_000332303.1, SO:0001217, UniParc:UPI000013A68E, UniRef:UniRef100_P75989, UniRef:UniRef50_P75989, UniRef:UniRef90_P75989
contig_2	cds	3786054	3786458	+	KDBBKD_20600	ycgX	Uncharacterized protein YcgX	COG:COG5562, COG:X, RefSeq:WP_000373101.1, SO:0001217, UniParc:UPI000013A6A0, UniRef:UniRef100_P75988, UniRef:UniRef50_P75988, UniRef:UniRef90_P75988
contig_2	sorf	3786857	3786901	+	KDBBKD_20605	ymgK	Protein YmgK	RefSeq:WP_120795380.1, SO:0001217, UniParc:UPI000E466555, UniRef:UniRef100_P0DPN8, UniRef:UniRef50_P0DPN8, UniRef:UniRef90_P0DPN8
contig_2	cds	3787584	3788834	-	KDBBKD_20610	icd	NADP-dependent isocitrate dehydrogenase	COG:C, COG:COG0538, EC:1.1.1.42, GO:0000287, GO:0004450, GO:0005737, GO:0005829, GO:0006097, GO:0006099, GO:0006979, GO:0022900, GO:0051287, GO:0097216, RefSeq:WP_000444488.1, SO:0001217, UniParc:UPI00005AA600, UniRef:UniRef100_W8TPS1, UniRef:UniRef50_P08200, UniRef:UniRef90_P08200
contig_2	cds	3789006	3789659	+	KDBBKD_20615	rluE	23S rRNA pseudouridine(2457) synthase RluE	COG:COG1187, COG:J, EC:5.4.99.20, GO:0001522, GO:0003723, GO:0006364, GO:0120159, RefSeq:WP_001248691.1, SO:0001217, UniParc:UPI000013B9B1, UniRef:UniRef100_P75966, UniRef:UniRef50_P75966, UniRef:UniRef90_P75966
contig_2	cds	3789669	3790130	+	KDBBKD_20620	nudJ	phosphatase NudJ	COG:COG1051, COG:F, EC:3.6.1.-, EC:3.6.1.42, GO:0004787, GO:0017110, GO:0017111, RefSeq:WP_000476093.1, SO:0001217, UniParc:UPI000013B9B0, UniRef:UniRef100_A7ZKS4, UniRef:UniRef50_A7ZKS4, UniRef:UniRef90_A7ZKS4
contig_2	cds	3790184	3791290	+	KDBBKD_20625	mnmA	tRNA 2-thiouridine(34) synthase MnmA	COG:COG0482, COG:J, EC:2.8.1.13, GO:0000049, GO:0005524, GO:0005737, GO:0006400, GO:0016783, RefSeq:WP_001297484.1, SO:0001217, UniParc:UPI000013747B, UniRef:UniRef100_A7ZKS3, UniRef:UniRef50_Q8X735, UniRef:UniRef90_Q8X735
contig_2	cds	3791326	3791967	+	KDBBKD_20630	hflD	high frequency lysogenization protein HflD	COG:COG2915, COG:XT, GO:0005737, GO:0031234, KEGG:K07153, RefSeq:WP_001297479.1, SO:0001217, UniParc:UPI000013A673, UniRef:UniRef100_A7ZKS2, UniRef:UniRef50_Q8X736, UniRef:UniRef90_Q8X736
contig_2	cds	3791971	3793341	+	KDBBKD_20635	purB	adenylosuccinate lyase	COG:COG0015, COG:F, EC:4.3.2.2, GO:0004018, GO:0005829, GO:0006189, GO:0006974, GO:0044208, GO:0070626, GO:0097216, KEGG:K01756, RefSeq:WP_000423742.1, SO:0001217, UniParc:UPI0000047CA8, UniRef:UniRef100_P0AB90, UniRef:UniRef50_P0AB90, UniRef:UniRef90_P0AB90
contig_2	cds	3793510	3794181	+	KDBBKD_20640	phoP	two-component system response regulator PhoP	GO:0000160, GO:0003677, GO:0005737, GO:0006355, RefSeq:WP_001265471.1, SO:0001217, UniParc:UPI00001319C8, UniRef:UniRef100_P23836, UniRef:UniRef50_P23836, UniRef:UniRef90_P23836
contig_2	cds	3794181	3795641	+	KDBBKD_20645	phoQ	two-component system sensor histidine kinase PhoQ	EC:2.7.13.3, EC:3.1.3.-, GO:0000155, GO:0000160, GO:0004721, GO:0005524, GO:0005886, GO:0005887, GO:0007165, GO:0007234, GO:0010350, GO:0016301, GO:0042802, GO:0046777, GO:0046872, KEGG:K07637, RefSeq:WP_000735412.1, SO:0001217, UniParc:UPI00001319CA, UniRef:UniRef100_P23837, UniRef:UniRef50_P23837, UniRef:UniRef90_P23837
contig_2	cds	3795717	3796838	+	KDBBKD_20650	roxA	[50S ribosomal protein L16]-arginine 3-hydroxylase	COG:COG2850, COG:J, EC:1.14.11.47, GO:0008198, GO:0016706, GO:0030961, GO:0043687, RefSeq:WP_000456506.1, SO:0001217, UniParc:UPI000013A675, UniRef:UniRef100_P27431, UniRef:UniRef50_P27431, UniRef:UniRef90_P27431
contig_2	cds	3796887	3798113	-	KDBBKD_20655	pepT	peptidase T	COG:COG2195, COG:E, EC:3.4.11.4, GO:0005737, GO:0006508, GO:0008237, GO:0008270, GO:0043171, GO:0045148, RefSeq:WP_000359434.1, SO:0001217, UniParc:UPI00001315FE, UniRef:UniRef100_C4ZS67, UniRef:UniRef50_Q7MDF5, UniRef:UniRef90_A8AHU0
contig_2	cds	3798363	3799499	+	KDBBKD_20660	potA	spermidine/putrescine ABC transporter ATP-binding protein PotA	COG:COG3842, COG:E, EC:7.6.2.11, GO:0005524, GO:0015594, GO:0043190, RefSeq:WP_000531594.1, SO:0001217, UniParc:UPI0000131F8D, UniRef:UniRef100_P69876, UniRef:UniRef50_P45171, UniRef:UniRef90_P69876
contig_2	cds	3799483	3800340	+	KDBBKD_20665	potB	spermidine/putrescine ABC transporter permease PotB	COG:COG1176, COG:E, GO:0005886, GO:0016021, GO:0055085, RefSeq:WP_000799401.1, SO:0001217, UniParc:UPI00001639A8, UniRef:UniRef100_A0A037Y861, UniRef:UniRef50_P0AFK4, UniRef:UniRef90_P0A2J8
contig_2	cds	3800337	3801131	+	KDBBKD_20670	potC	spermidine/putrescine ABC transporter permease PotC	COG:COG1177, COG:E, GO:0005886, GO:0016021, GO:0055085, RefSeq:WP_000580316.1, SO:0001217, UniParc:UPI0000131F96, UniRef:UniRef100_P0AFK8, UniRef:UniRef50_P45169, UniRef:UniRef90_P0AFK8
contig_2	cds	3801128	3802174	+	KDBBKD_20675	potD	spermidine/putrescine ABC transporter substrate-binding protein PotD	COG:COG0687, COG:E, GO:0015846, GO:0019808, GO:0042597, RefSeq:WP_000759317.1, SO:0001217, UniParc:UPI0000131F9A, UniRef:UniRef100_P0AFK9, UniRef:UniRef50_P0AFK9, UniRef:UniRef90_P0AFK9
contig_2	cds	3802232	3802693	+	KDBBKD_20680	ymfA	Inner membrane protein YmfA	GO:0005886, GO:0016021, GO:0071978, RefSeq:WP_000076376.1, SO:0001217, UniParc:UPI000013B9AF, UniRef:UniRef100_P75962, UniRef:UniRef50_P75962, UniRef:UniRef90_P75962
contig_2	cds	3802690	3803478	+	KDBBKD_20685	ycfZ	Inner membrane protein YcfZ	COG:COG1512, COG:S, GO:0005886, GO:0016021, RefSeq:WP_000713462.1, SO:0001217, UniParc:UPI000013A686, UniRef:UniRef100_P75961, UniRef:UniRef50_P75961, UniRef:UniRef90_P75961
contig_2	cds	3803598	3804437	-	KDBBKD_20690	cobB	NAD-dependent protein deacylase	COG:COG0846, COG:O, EC:2.3.1.286, GO:0005737, GO:0006476, GO:0008270, GO:0034979, GO:0036054, GO:0036055, GO:0070403, GO:0160013, RefSeq:WP_000952737.1, SO:0001217, UniParc:UPI0000127DC6, UniRef:UniRef100_P75960, UniRef:UniRef50_P75960, UniRef:UniRef90_P75960
contig_2	cds	3804453	3805364	-	KDBBKD_20695	nagK	N-acetylglucosamine kinase	COG:COG1940, COG:GK, EC:2.7.1.59, GO:0005524, GO:0006044, GO:0008270, GO:0009254, GO:0045127, RefSeq:WP_000291270.1, SO:0001217, UniParc:UPI000013A685, UniRef:UniRef100_B7LG53, UniRef:UniRef50_Q8X8E1, UniRef:UniRef90_Q8X8E1
contig_2	cds	3805393	3806631	-	KDBBKD_20700	lolE	lipoprotein-releasing ABC transporter permease subunit LolE	COG:COG4591, COG:M, GO:0005886, GO:0005887, GO:0042953, GO:0043190, GO:0044874, GO:0098797, GO:0140306, SO:0001217, UniParc:UPI0000F0C42A, UniRef:UniRef100_P75958, UniRef:UniRef50_P75958, UniRef:UniRef90_P75958
contig_2	cds	3806637	3807338	-	KDBBKD_20705	lolD	lipoprotein-releasing ABC transporter ATP-binding protein LolD	COG:COG1136, COG:M, EC:7.6.2.-, GO:0005524, GO:0005886, GO:0022857, GO:0042953, GO:0043190, GO:0044874, GO:0055085, GO:0089705, GO:0098797, GO:0140306, RefSeq:WP_001033694.1, SO:0001217, UniParc:UPI000012E7D4, UniRef:UniRef100_P75957, UniRef:UniRef50_P75957, UniRef:UniRef90_P75957
contig_2	cds	3807331	3808530	-	KDBBKD_20710	lolC	lipoprotein-releasing ABC transporter permease subunit LolC	COG:COG4591, COG:M, GO:0005886, GO:0005887, GO:0030288, GO:0042953, GO:0043190, GO:0044874, GO:0089705, GO:0098797, GO:0140306, RefSeq:WP_000284714.1, SO:0001217, UniParc:UPI000012E7CE, UniRef:UniRef100_P0ADC5, UniRef:UniRef50_P0ADC5, UniRef:UniRef90_P0ADC5
contig_2	cds	3808792	3809865	+	KDBBKD_20715	ycfT	Inner membrane protein YcfT	COG:COG4763, COG:S, GO:0005886, GO:0016021, GO:0016747, RefSeq:WP_000810253.1, SO:0001217, UniParc:UPI000013A684, UniRef:UniRef100_P75955, UniRef:UniRef50_P75955, UniRef:UniRef90_P75955
contig_2	cds	3809945	3813439	+	KDBBKD_20720	mfd	transcription-repair coupling factor	COG:COG1197, COG:LK, EC:3.6.4.-, GO:0000716, GO:0003677, GO:0003684, GO:0005524, GO:0005829, GO:0006281, GO:0006283, GO:0006294, GO:0006355, GO:0006974, GO:0015616, GO:0016787, GO:0043175, GO:1990391, SO:0001217, UniParc:UPI0001B88F6C, UniRef:UniRef100_P30958, UniRef:UniRef50_P30958, UniRef:UniRef90_P30958
contig_2	cds	3813586	3814545	+	KDBBKD_20725	ldtC	L,D-transpeptidase LdtC	COG:COG1376, COG:M, EC:2.-.-.-, GO:0008360, GO:0016757, GO:0018104, GO:0042597, GO:0071555, GO:0071972, RefSeq:WP_000598207.1, SO:0001217, UniParc:UPI00005F0557, UniRef:UniRef100_W8SRF5, UniRef:UniRef50_P75954, UniRef:UniRef90_P75954
contig_2	cds	3814627	3814884	-	KDBBKD_20730	bhsA	multiple stress resistance protein BhsA	GO:0009279, GO:0044010, GO:0046688, RefSeq:WP_000800153.1, SO:0001217, UniParc:UPI000013A683, UniRef:UniRef100_P0AB42, UniRef:UniRef50_P0AB42, UniRef:UniRef90_P0AB42
contig_2	cds	3815062	3815757	+	KDBBKD_20735	comR	TetR family copper-responsive transcriptional repressor ComR	COG:COG1309, COG:K, GO:0000976, GO:0003677, GO:0003700, GO:0006355, GO:0045892, GO:0046688, KEGG:K22041, SO:0001217, UniParc:UPI00025C6E99, UniRef:UniRef100_A0A0J2CPX3, UniRef:UniRef50_P75952, UniRef:UniRef90_P75952
contig_2	cds	3815819	3816358	-	KDBBKD_20740	ycfJ	Uncharacterized protein YcfJ	COG:COG3134, COG:S, GO:0016021, GO:0019867, RefSeq:WP_001043459.1, SO:0001217, UniParc:UPI000013A67C, UniRef:UniRef100_P0AB36, UniRef:UniRef50_P0AB36, UniRef:UniRef90_P0AB36
contig_2	cds	3816568	3817872	-	KDBBKD_20745	ndh	NADH-quinone dehydrogenase	COG:C, COG:COG1252, EC:1.6.5.9, GO:0005886, GO:0006116, GO:0008137, GO:0009060, GO:0009061, GO:0019646, GO:0030964, GO:0050660, GO:0055070, RefSeq:WP_000211045.1, SO:0001217, UniParc:UPI000011DD2D, UniRef:UniRef100_P00393, UniRef:UniRef50_P00393, UniRef:UniRef90_P00393
contig_2	cds	3818272	3818814	-	KDBBKD_20750	ycfP	alpha/beta hydrolase YcfP	GO:0005829, RefSeq:WP_000587933.1, SO:0001217, UniParc:UPI000013A681, UniRef:UniRef100_A7ZKL2, UniRef:UniRef50_A9MGA5, UniRef:UniRef90_A7ZKL2
contig_2	cds	3818837	3819862	-	KDBBKD_20755	nagZ	beta-N-acetylhexosaminidase	COG:COG1472, COG:G, EC:3.2.1.52, GO:0004563, GO:0005737, GO:0005975, GO:0007049, GO:0008360, GO:0009252, GO:0009254, GO:0051301, GO:0071555, GO:0102148, RefSeq:WP_000529320.1, SO:0001217, UniParc:UPI000012FD0C, UniRef:UniRef100_C4ZS47, UniRef:UniRef50_Q8ZFS3, UniRef:UniRef90_P58067
contig_2	cds	3819873	3820697	-	KDBBKD_20760	thiK	thiamine kinase	COG:COG0510, COG:H, EC:2.7.1.89, GO:0005524, GO:0006772, GO:0009229, GO:0016310, GO:0019165, KEGG:K07251, RefSeq:WP_001116592.1, SO:0001217, UniParc:UPI000013A680, UniRef:UniRef100_C4ZS46, UniRef:UniRef50_Q8ZQ07, UniRef:UniRef90_Q8X8G6
contig_2	cds	3820678	3821319	-	KDBBKD_20765	lpoB	penicillin-binding protein activator LpoB	COG:COG3417, COG:M, GO:0008360, GO:0009252, GO:0030234, GO:0031241, RefSeq:WP_000164439.1, SO:0001217, UniParc:UPI000013A67F, UniRef:UniRef100_P0AB39, UniRef:UniRef50_P0AB39, UniRef:UniRef90_P0AB39
contig_2	cds	3821333	3821710	-	KDBBKD_20770	ycfL	Uncharacterized protein YcfL	COG:COG5633, COG:S, GO:0006974, RefSeq:WP_001225295.1, SO:0001217, UniParc:UPI000013A67E, UniRef:UniRef100_P75946, UniRef:UniRef50_P75946, UniRef:UniRef90_P75946
contig_2	cds	3821713	3822072	-	KDBBKD_20775	hinT	purine nucleoside phosphoramidase	COG:COG0537, COG:FR, EC:3.9.1.-, GO:0000166, GO:0016787, RefSeq:WP_000807125.1, SO:0001217, UniParc:UPI000013A677, UniRef:UniRef100_P0ACE8, UniRef:UniRef50_P44956, UniRef:UniRef90_P0ACE8
contig_2	cds	3822406	3824595	+	KDBBKD_20780	fhuE	ferric-rhodotorulic acid/ferric-coprogen receptor FhuE	COG:COG4773, COG:P, GO:0009279, GO:0015344, GO:0016020, GO:0038023, GO:0055072, GO:1902495, RefSeq:WP_000953441.1, SO:0001217, UniParc:UPI000012A743, UniRef:UniRef100_P16869, UniRef:UniRef50_P16869, UniRef:UniRef90_P16869
contig_2	cds	3824655	3826088	-	KDBBKD_20785	ptsG	PTS glucose transporter subunit IIBC	COG:COG1264, COG:G, GO:0005355, GO:0005887, GO:0008982, GO:0009401, GO:0016301, GO:0016310, GO:0090563, GO:0090564, GO:1904659, RefSeq:WP_000475719.1, SO:0001217, UniParc:UPI00001328DB, UniRef:UniRef100_P69788, UniRef:UniRef50_P37439, UniRef:UniRef90_P37439
contig_2	cds	3826383	3827180	-	KDBBKD_20790	ycfH	metal-dependent hydrolase	COG:COG0084, COG:N, EC:3.1.-.-, GO:0004536, GO:0005829, GO:0046872, RefSeq:WP_000480245.1, SO:0001217, UniParc:UPI000013A679, UniRef:UniRef100_P0AFQ9, UniRef:UniRef50_P0AFQ9, UniRef:UniRef90_P0AFQ9
contig_2	cds	3827191	3828195	-	KDBBKD_20795	holB	DNA polymerase III subunit delta'	EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0006261, GO:0008408, GO:0009360, GO:0030894, GO:0043846, RefSeq:WP_001267956.1, SO:0001217, UniParc:UPI000004350E, UniRef:UniRef100_P28631, UniRef:UniRef50_P28631, UniRef:UniRef90_P28631
contig_2	cds	3828192	3828833	-	KDBBKD_20800	yceG	cell division protein YceG	EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, GO:0006235, GO:0016310, KEGG:K07082, RefSeq:WP_001257000.1, SO:0001217, UniParc:UPI0000032EA8, UniRef:UniRef100_A7ZKK1, UniRef:UniRef50_A6T7F8, UniRef:UniRef90_A7ZKK1
contig_2	cds	3828823	3829845	-	KDBBKD_20805	yceG	cell division protein YceG	COG:COG1559, COG:M, EC:4.2.2.-, GO:0000270, GO:0005886, GO:0005887, GO:0008932, GO:0009252, GO:0016829, GO:0030288, GO:0071555, RefSeq:WP_000756827.1, SO:0001217, UniParc:UPI000013A60B, UniRef:UniRef100_P28306, UniRef:UniRef50_P28306, UniRef:UniRef90_P28306
contig_2	cds	3829848	3830657	-	KDBBKD_20810	pabC	aminodeoxychorismate lyase	COG:COG0115, COG:EH, EC:4.1.3.38, GO:0005829, GO:0008153, GO:0008696, GO:0019752, GO:0030170, GO:0046654, GO:0046656, RefSeq:WP_000478681.1, SO:0001217, UniParc:UPI00001113F6, UniRef:UniRef100_P28305, UniRef:UniRef50_P28305, UniRef:UniRef90_P28305
contig_2	cds	3830777	3832018	-	KDBBKD_20815	fabF	beta-ketoacyl-ACP synthase II	COG:COG0304, COG:IQ, EC:2.3.1.179, GO:0004315, GO:0006633, RefSeq:WP_000044679.1, SO:0001217, UniParc:UPI00001639A4, UniRef:UniRef100_P0AAI7, UniRef:UniRef50_Q83E37, UniRef:UniRef90_P0AAI7
contig_2	cds	3832106	3832342	-	KDBBKD_20820	acpP	acyl carrier protein	GO:0000036, GO:0005737, RefSeq:WP_000103754.1, SO:0001217, UniParc:UPI0000059F9B, UniRef:UniRef100_P0A6B3, UniRef:UniRef50_P0A6B3, UniRef:UniRef90_P0A6B3
contig_2	cds	3832553	3833287	-	KDBBKD_20825	fabG	3-oxoacyl-ACP reductase FabG	COG:COG1028, COG:I, EC:1.1.1.100, GO:0004316, GO:0030497, GO:0046872, GO:0050661, GO:0051287, RefSeq:WP_001008535.1, SO:0001217, UniParc:UPI000011309E, UniRef:UniRef100_P0AEK2, UniRef:UniRef50_P0AEK2, UniRef:UniRef90_P0AEK2
contig_2	cds	3833300	3834229	-	KDBBKD_20830		ACP S-malonyltransferase	COG:COG0331, COG:I, EC:2.3.1.39, GO:0004314, GO:0005829, GO:0006633, RefSeq:WP_000191372.1, SO:0001217, UniParc:UPI0000112664, UniRef:UniRef100_P0AAJ0, UniRef:UniRef50_O85140, UniRef:UniRef90_P0AAJ0
contig_2	cds	3834245	3835198	-	KDBBKD_20835	fabH	beta-ketoacyl-ACP synthase III	COG:COG0332, COG:I, EC:2.3.1.180, GO:0004315, GO:0005737, GO:0006633, GO:0033818, RefSeq:WP_000288132.1, SO:0001217, UniParc:UPI0000111BDE, UniRef:UniRef100_A7ZKJ4, UniRef:UniRef50_O85139, UniRef:UniRef90_A7ZKJ4
contig_2	cds	3835266	3836306	-	KDBBKD_20840	plsX	phosphate acyltransferase PlsX	COG:COG0416, COG:I, SO:0001217, UniRef:UniRef50_A8AHY2, UniRef:UniRef90_L0M3Y0
contig_2	cds	3836417	3836590	-	KDBBKD_20845	rpmF	50S ribosomal protein L32	COG:COG0333, COG:J, GO:0003735, GO:0006412, GO:0015934, RefSeq:WP_000290727.1, SO:0001217, UniParc:UPI0000059FA0, UniRef:UniRef100_B7UPA5, UniRef:UniRef50_A8FWL2, UniRef:UniRef90_Q7N382
contig_2	cds	3836642	3837163	-	KDBBKD_20850	yceD	23S rRNA accumulation protein YceD	COG:COG1399, COG:J, GO:0042254, RefSeq:WP_001174481.1, SO:0001217, UniParc:UPI000013A605, UniRef:UniRef100_P0AB30, UniRef:UniRef50_P43790, UniRef:UniRef90_P0AB30
contig_2	ncRNA	3837200	3837368	-	KDBBKD_20855	SraB	SraB RNA	RFAM:RF00077, SO:0000655
contig_2	cds	3837323	3837946	+	KDBBKD_20860	yceF	7-methyl-GTP pyrophosphatase	COG:COG0424, COG:Q, EC:3.6.1.-, GO:0005737, GO:0009117, GO:0047429, RefSeq:WP_000974786.1, SO:0001217, UniParc:UPI00001639A3, UniRef:UniRef100_A0A0A0GI87, UniRef:UniRef50_P58626, UniRef:UniRef90_P58626
contig_2	cds	3838058	3839017	-	KDBBKD_20865	rluC	23S rRNA pseudouridine(955/2504/2580) synthase RluC	COG:COG0564, COG:J, EC:5.4.99.24, GO:0000455, GO:0003723, GO:0005829, GO:0009982, GO:0120159, KEGG:K06179, RefSeq:WP_000846343.1, SO:0001217, UniParc:UPI000013428A, UniRef:UniRef100_P0AA39, UniRef:UniRef50_P0AA39, UniRef:UniRef90_P0AA39
contig_2	ncRNA-region	3839229	3839565	+			RNase E 5' UTR element	RFAM:RF00040, SO:0005836
contig_2	cds	3839590	3842775	+	KDBBKD_20870	rne	ribonuclease E	COG:COG1530, COG:J, EC:3.1.26.12, GO:0000049, GO:0000287, GO:0000967, GO:0003723, GO:0004521, GO:0004540, GO:0005737, GO:0006364, GO:0006396, GO:0006401, GO:0006402, GO:0008033, GO:0008270, GO:0008312, GO:0008995, GO:0009898, GO:0016020, GO:0017151, GO:0019843, GO:0042802, GO:1902280, GO:1902555, GO:1990061, RefSeq:WP_000827360.1, SO:0001217, UniParc:UPI0000168078, UniRef:UniRef100_P21513, UniRef:UniRef50_P21513, UniRef:UniRef90_P21513
contig_2	cds	3842971	3843924	-	KDBBKD_20875	flgL	flagellar hook-associated protein FlgL	COG:COG1344, COG:N, GO:0005198, GO:0005576, GO:0009424, GO:0071973, RefSeq:WP_001212782.1, SO:0001217, UniParc:UPI000012A946, UniRef:UniRef100_P29744, UniRef:UniRef50_P29744, UniRef:UniRef90_P29744
contig_2	cds	3843936	3845579	-	KDBBKD_20880	flgK	flagellar hook-associated protein FlgK	COG:COG1256, COG:N, GO:0005198, GO:0005576, GO:0009424, GO:0044780, RefSeq:WP_000096479.1, SO:0001217, UniParc:UPI0000168077, UniRef:UniRef100_P33235, UniRef:UniRef50_P33235, UniRef:UniRef90_P33235
contig_2	cds	3845645	3846586	-	KDBBKD_20885	flgJ	flagellar assembly peptidoglycan hydrolase FlgJ	COG:COG3951, COG:N, EC:3.2.1.-, GO:0004040, GO:0008152, GO:0016798, GO:0042597, GO:0044780, GO:0071555, GO:0071973, RefSeq:WP_001295441.1, SO:0001217, UniParc:UPI000012A940, UniRef:UniRef100_P75942, UniRef:UniRef50_P15931, UniRef:UniRef90_P75942
contig_2	cds	3846586	3847683	-	KDBBKD_20890	flgI	flagellar basal body P-ring protein FlgI	COG:COG1706, COG:N, GO:0005198, GO:0009428, GO:0030288, GO:0071973, RefSeq:WP_000589326.1, SO:0001217, UniParc:UPI000012A92F, UniRef:UniRef100_A7ZKI5, UniRef:UniRef50_P58203, UniRef:UniRef90_P58203
contig_2	cds	3847695	3848393	-	KDBBKD_20895	flgH	flagellar basal body L-ring protein FlgH	COG:COG2063, COG:N, GO:0003774, GO:0009279, GO:0009427, GO:0071973, KEGG:K02393, RefSeq:WP_001295442.1, SO:0001217, UniParc:UPI000012A91E, UniRef:UniRef100_A7ZKI4, UniRef:UniRef50_Q6D6H3, UniRef:UniRef90_B7LT58
contig_2	cds	3848446	3849228	-	KDBBKD_20900	flgG	flagellar basal-body rod protein FlgG	GO:0006935, GO:0009279, GO:0009288, GO:0009426, GO:0030694, GO:0071973, GO:0071978, RefSeq:WP_000625837.1, SO:0001217, UniParc:UPI000012A918, UniRef:UniRef100_P0ABX7, UniRef:UniRef50_P0ABX7, UniRef:UniRef90_P0ABX7
contig_2	cds	3849400	3850155	-	KDBBKD_20905	flgF	flagellar basal-body rod protein FlgF	COG:COG4787, COG:N, GO:0006935, GO:0009288, GO:0030694, GO:0071973, GO:0071978, RefSeq:WP_000349316.1, SO:0001217, UniParc:UPI000012A911, UniRef:UniRef100_P75938, UniRef:UniRef50_P75938, UniRef:UniRef90_P75938
contig_2	cds	3850175	3851383	-	KDBBKD_20910	flgE	flagellar hook protein FlgE	GO:0005829, GO:0009424, GO:0009425, GO:0071978, RefSeq:WP_000885873.1, SO:0001217, UniParc:UPI0000168076, UniRef:UniRef100_P75937, UniRef:UniRef50_P75937, UniRef:UniRef90_P75937
contig_2	cds	3851408	3852103	-	KDBBKD_20915	flgD	flagellar hook assembly protein FlgD	COG:COG1843, COG:N, GO:0005829, GO:0044781, GO:0071978, RefSeq:WP_000020486.1, SO:0001217, UniParc:UPI000012A902, UniRef:UniRef100_P75936, UniRef:UniRef50_P75936, UniRef:UniRef90_P75936
contig_2	cds	3852115	3852519	-	KDBBKD_20920	flgC	flagellar basal body rod protein FlgC	COG:COG1558, COG:N, GO:0030694, GO:0071978, RefSeq:WP_001196460.1, SO:0001217, UniParc:UPI000012A8FE, UniRef:UniRef100_P0ABX4, UniRef:UniRef50_P0A1I8, UniRef:UniRef90_P0A1I8
